,Time [s],Channel 1,Channel 2,Channel 3,Channel 4
3098,30.98,0.0,100.0,0.0,0.0
3099,30.99,0.0,100.0,0.0,0.0
3100,31.0,0.0,100.0,0.0,0.0
3101,31.01,0.0,100.0,0.0,0.0
3102,31.02,0.0,100.0,0.0,0.0
3103,31.03,0.0,100.0,0.0,0.0
3104,31.04,0.0,100.0,0.0,0.0
3105,31.05,0.0,100.0,0.0,0.0
3106,31.06,0.0,100.0,0.0,0.0
3107,31.07,0.0,100.0,0.0,0.0
3108,31.08,0.0,100.0,0.0,0.0
3109,31.09,0.0,100.0,0.0,0.0
3110,31.1,0.0,100.0,0.0,0.0
3111,31.11,0.0,100.0,0.0,0.0
3112,31.12,0.0,100.0,0.0,0.0
3113,31.13,0.0,100.0,0.0,0.0
3114,31.14,0.0,100.0,0.0,0.0
3115,31.15,0.0,100.0,0.0,0.0
3116,31.16,0.0,100.0,0.0,0.0
3117,31.17,0.0,100.0,0.0,0.0
3118,31.18,0.0,100.0,0.0,0.0
3119,31.19,0.0,100.0,0.0,0.0
3120,31.2,0.0,100.0,0.0,0.0
3121,31.21,0.0,100.0,0.0,0.0
3122,31.22,0.0,100.0,0.0,0.0
3123,31.23,0.0,100.0,0.0,0.0
3124,31.24,0.0,100.0,0.0,0.0
3125,31.25,0.0,100.0,0.0,0.0
3126,31.26,0.0,100.0,0.0,0.0
3127,31.27,0.0,100.0,0.0,0.0
3128,31.28,0.0,100.0,0.0,0.0
3129,31.29,0.0,100.0,0.0,0.0
3130,31.3,0.0,100.0,0.0,0.0
3131,31.31,0.0,100.0,0.0,0.0
3132,31.32,0.0,100.0,0.0,0.0
3133,31.33,0.0,100.0,0.0,0.0
3134,31.34,0.0,100.0,0.0,0.0
3135,31.35,0.0,100.0,0.0,0.0
3136,31.36,0.0,100.0,0.0,0.0
3137,31.37,0.0,100.0,0.0,0.0
3138,31.38,0.0,100.0,0.0,0.0
3139,31.39,0.0,100.0,0.0,0.0
3140,31.4,0.0,100.0,0.0,0.0
3141,31.41,0.0,100.0,0.0,0.0
3142,31.42,0.0,100.0,0.0,0.0
3143,31.43,0.0,100.0,0.0,0.0
3144,31.44,0.0,100.0,0.0,0.0
3145,31.45,0.0,100.0,0.0,0.0
3146,31.46,0.0,100.0,0.0,0.0
3147,31.47,0.0,100.0,0.0,0.0
3148,31.48,0.0,100.0,0.0,0.0
3149,31.49,0.0,100.0,0.0,0.0
3150,31.5,0.0,100.0,0.0,0.0
3151,31.51,0.0,100.0,0.0,0.0
3152,31.52,0.0,100.0,0.0,0.0
3153,31.53,0.0,100.0,0.0,0.0
3154,31.54,0.0,100.0,0.0,0.0
3155,31.55,0.0,100.0,0.0,0.0
3156,31.56,0.0,100.0,0.0,0.0
3157,31.57,0.0,100.0,0.0,0.0
3158,31.58,0.0,100.0,0.0,0.0
3159,31.59,0.0,100.0,0.0,0.0
3160,31.6,0.0,100.0,0.0,0.0
3161,31.61,0.0,100.0,0.0,0.0
3162,31.62,0.0,100.0,0.0,0.0
3163,31.63,0.0,100.0,0.0,0.0
3164,31.64,0.0,100.0,0.0,0.0
3165,31.65,0.0,100.0,0.0,0.0
3166,31.66,0.0,100.0,0.0,0.0
3167,31.67,0.0,100.0,0.0,0.0
3168,31.68,0.0,100.0,0.0,0.0
3169,31.69,0.0,100.0,0.0,0.0
3170,31.7,0.0,100.0,0.0,0.0
3171,31.71,0.0,100.0,0.0,0.0
3172,31.72,0.0,100.0,0.0,0.0
3173,31.73,0.0,100.0,0.0,0.0
3174,31.74,0.0,100.0,0.0,0.0
3175,31.75,0.0,100.0,0.0,0.0
3176,31.76,0.0,100.0,0.0,0.0
3177,31.77,0.0,100.0,0.0,0.0
3178,31.78,0.0,100.0,0.0,0.0
3179,31.79,0.0,100.0,0.0,0.0
3180,31.8,0.0,100.0,0.0,0.0
3181,31.81,0.0,100.0,0.0,0.0
3182,31.82,0.0,100.0,0.0,0.0
3183,31.83,0.0,100.0,0.0,0.0
3184,31.84,0.0,100.0,0.0,0.0
3185,31.85,0.0,100.0,0.0,0.0
3186,31.86,0.0,100.0,0.0,0.0
3187,31.87,0.0,100.0,0.0,0.0
3188,31.88,0.0,100.0,0.0,0.0
3189,31.89,0.0,100.0,0.0,0.0
3190,31.9,0.0,100.0,0.0,0.0
3191,31.91,0.0,100.0,0.0,0.0
3192,31.92,0.0,100.0,0.0,0.0
3193,31.93,0.0,100.0,0.0,0.0
3194,31.94,0.0,100.0,0.0,0.0
3195,31.95,0.0,100.0,0.0,0.0
3196,31.96,0.0,100.0,0.0,0.0
3197,31.97,0.0,100.0,0.0,0.0
3198,31.98,0.0,100.0,0.0,0.0
3199,31.99,0.0,100.0,0.0,0.0
3200,32.0,0.0,100.0,0.0,0.0
3201,32.01,0.0,100.0,0.0,0.0
3202,32.02,0.0,100.0,0.0,0.0
3203,32.03,0.0,100.0,0.0,0.0
3204,32.04,0.0,100.0,0.0,0.0
3205,32.05,0.0,100.0,0.0,0.0
3206,32.06,0.0,100.0,0.0,0.0
3207,32.07,0.0,100.0,0.0,0.0
3208,32.08,0.0,100.0,0.0,0.0
3209,32.09,0.0,100.0,0.0,0.0
3210,32.1,0.0,100.0,0.0,0.0
3211,32.11,0.0,100.0,0.0,0.0
3212,32.12,0.0,100.0,0.0,0.0
3213,32.13,0.0,100.0,0.0,0.0
3214,32.14,0.0,100.0,0.0,0.0
3215,32.15,0.0,100.0,0.0,0.0
3216,32.16,0.0,100.0,0.0,0.0
3217,32.17,0.0,100.0,0.0,0.0
3218,32.18,0.0,100.0,0.0,0.0
3219,32.19,0.0,100.0,0.0,0.0
3220,32.2,0.0,100.0,0.0,0.0
3221,32.21,0.0,100.0,0.0,0.0
3222,32.22,0.0,100.0,0.0,0.0
3223,32.23,0.0,100.0,0.0,0.0
3224,32.24,0.0,100.0,0.0,0.0
3225,32.25,0.0,100.0,0.0,0.0
3226,32.26,0.0,100.0,0.0,0.0
3227,32.27,0.0,100.0,0.0,0.0
3228,32.28,0.0,100.0,0.0,0.0
3229,32.29,0.0,100.0,0.0,0.0
3230,32.3,0.0,100.0,0.0,0.0
3231,32.31,0.0,100.0,0.0,0.0
3232,32.32,0.0,100.0,0.0,0.0
3233,32.33,0.0,100.0,0.0,0.0
3234,32.34,0.0,100.0,0.0,0.0
3235,32.35,0.0,100.0,0.0,0.0
3236,32.36,0.0,100.0,0.0,0.0
3237,32.37,0.0,100.0,0.0,0.0
3238,32.38,0.0,100.0,0.0,0.0
3239,32.39,0.0,100.0,0.0,0.0
3240,32.4,0.0,100.0,0.0,0.0
3241,32.41,0.0,100.0,0.0,0.0
3242,32.42,0.0,100.0,0.0,0.0
3243,32.43,0.0,100.0,0.0,0.0
3244,32.44,0.0,100.0,0.0,0.0
3245,32.45,0.0,100.0,0.0,0.0
3246,32.46,0.0,100.0,0.0,0.0
3247,32.47,0.0,100.0,0.0,0.0
3248,32.48,0.0,100.0,0.0,0.0
3249,32.49,0.0,100.0,0.0,0.0
3250,32.5,0.0,100.0,0.0,0.0
3251,32.51,0.0,100.0,0.0,0.0
3252,32.52,0.0,100.0,0.0,0.0
3253,32.53,0.0,100.0,0.0,0.0
3254,32.54,0.0,100.0,0.0,0.0
3255,32.55,0.0,100.0,0.0,0.0
3256,32.56,0.0,100.0,0.0,0.0
3257,32.57,0.0,100.0,0.0,0.0
3258,32.58,0.0,100.0,0.0,0.0
3259,32.59,0.0,100.0,0.0,0.0
3260,32.6,0.0,100.0,0.0,0.0
3261,32.61,0.0,100.0,0.0,0.0
3262,32.62,0.0,100.0,0.0,0.0
3263,32.63,0.0,100.0,0.0,0.0
3264,32.64,0.0,100.0,0.0,0.0
3265,32.65,0.0,100.0,0.0,0.0
3266,32.66,0.0,100.0,0.0,0.0
3267,32.67,0.0,100.0,0.0,0.0
3268,32.68,0.0,100.0,0.0,0.0
3269,32.69,0.0,100.0,0.0,0.0
3270,32.7,0.0,100.0,0.0,0.0
3271,32.71,0.0,100.0,0.0,0.0
3272,32.72,0.0,100.0,0.0,0.0
3273,32.73,0.0,100.0,0.0,0.0
3274,32.74,0.0,100.0,0.0,0.0
3275,32.75,0.0,100.0,0.0,0.0
3276,32.76,0.0,100.0,0.0,0.0
3277,32.77,0.0,100.0,0.0,0.0
3278,32.78,0.0,100.0,0.0,0.0
3279,32.79,0.0,100.0,0.0,0.0
3280,32.8,0.0,100.0,0.0,0.0
3281,32.81,0.0,100.0,0.0,0.0
3282,32.82,0.0,100.0,0.0,0.0
3283,32.83,0.0,100.0,0.0,0.0
3284,32.84,0.0,100.0,0.0,0.0
3285,32.85,0.0,100.0,0.0,0.0
3286,32.86,0.0,100.0,0.0,0.0
3287,32.87,0.0,100.0,0.0,0.0
3288,32.88,0.0,100.0,0.0,0.0
3289,32.89,0.0,100.0,0.0,0.0
3290,32.9,0.0,100.0,0.0,0.0
3291,32.91,0.0,100.0,0.0,0.0
3292,32.92,0.0,100.0,0.0,0.0
3293,32.93,0.0,100.0,0.0,0.0
3294,32.94,0.0,100.0,0.0,0.0
3295,32.95,0.0,100.0,0.0,0.0
3296,32.96,0.0,100.0,0.0,0.0
3297,32.97,0.0,100.0,0.0,0.0
3298,32.98,0.0,100.0,0.0,0.0
3299,32.99,0.0,100.0,0.0,0.0
3300,33.0,0.0,100.0,0.0,0.0
3301,33.01,0.0,100.0,0.0,0.0
3302,33.02,0.0,100.0,0.0,0.0
3303,33.03,0.0,100.0,0.0,0.0
3304,33.04,0.0,100.0,0.0,0.0
3305,33.05,0.0,100.0,0.0,0.0
3306,33.06,0.0,100.0,0.0,0.0
3307,33.07,0.0,100.0,0.0,0.0
3308,33.08,0.0,100.0,0.0,0.0
3309,33.09,0.0,100.0,0.0,0.0
3310,33.1,0.0,100.0,0.0,0.0
3311,33.11,0.0,100.0,0.0,0.0
3312,33.12,0.0,100.0,0.0,0.0
3313,33.13,0.0,100.0,0.0,0.0
3314,33.14,0.0,100.0,0.0,0.0
3315,33.15,0.0,100.0,0.0,0.0
3316,33.16,0.0,100.0,0.0,0.0
3317,33.17,0.0,100.0,0.0,0.0
3318,33.18,0.0,100.0,0.0,0.0
3319,33.19,0.0,100.0,0.0,0.0
3320,33.2,0.0,100.0,0.0,0.0
3321,33.21,0.0,100.0,0.0,0.0
3322,33.22,0.0,100.0,0.0,0.0
3323,33.23,0.0,100.0,0.0,0.0
3324,33.24,0.0,100.0,0.0,0.0
3325,33.25,0.0,100.0,0.0,0.0
3326,33.26,0.0,100.0,0.0,0.0
3327,33.27,0.0,100.0,0.0,0.0
3328,33.28,0.0,100.0,0.0,0.0
3329,33.29,0.0,100.0,0.0,0.0
3330,33.3,0.0,100.0,0.0,0.0
3331,33.31,0.0,100.0,0.0,0.0
3332,33.32,0.0,100.0,0.0,0.0
3333,33.33,0.0,100.0,0.0,0.0
3334,33.34,0.0,100.0,0.0,0.0
3335,33.35,0.0,100.0,0.0,0.0
3336,33.36,0.0,100.0,0.0,0.0
3337,33.37,0.0,100.0,0.0,0.0
3338,33.38,0.0,100.0,0.0,0.0
3339,33.39,0.0,100.0,0.0,0.0
3340,33.4,0.0,100.0,0.0,0.0
3341,33.41,0.0,100.0,0.0,0.0
3342,33.42,0.0,100.0,0.0,0.0
3343,33.43,0.0,100.0,0.0,0.0
3344,33.44,0.0,100.0,0.0,0.0
3345,33.45,0.0,100.0,0.0,0.0
3346,33.46,0.0,100.0,0.0,0.0
3347,33.47,0.0,100.0,0.0,0.0
3348,33.48,0.0,100.0,0.0,0.0
3349,33.49,0.0,100.0,0.0,0.0
3350,33.5,0.0,100.0,0.0,0.0
3351,33.51,0.0,100.0,0.0,0.0
3352,33.52,0.0,100.0,0.0,0.0
3353,33.53,0.0,100.0,0.0,0.0
3354,33.54,0.0,100.0,0.0,0.0
3355,33.55,0.0,100.0,0.0,0.0
3356,33.56,0.0,100.0,0.0,0.0
3357,33.57,0.0,100.0,0.0,0.0
3358,33.58,0.0,100.0,0.0,0.0
3359,33.59,0.0,100.0,0.0,0.0
3360,33.6,0.0,100.0,0.0,0.0
3361,33.61,0.0,100.0,0.0,0.0
3362,33.62,0.0,100.0,0.0,0.0
3363,33.63,0.0,100.0,0.0,0.0
3364,33.64,0.0,100.0,0.0,0.0
3365,33.65,0.0,100.0,0.0,0.0
3366,33.66,0.0,100.0,0.0,0.0
3367,33.67,0.0,100.0,0.0,0.0
3368,33.68,0.0,100.0,0.0,0.0
3369,33.69,0.0,100.0,0.0,0.0
3370,33.7,0.0,100.0,0.0,0.0
3371,33.71,0.0,100.0,0.0,0.0
3372,33.72,0.0,100.0,0.0,0.0
3373,33.73,0.0,100.0,0.0,0.0
3374,33.74,0.0,100.0,0.0,0.0
3375,33.75,0.0,100.0,0.0,0.0
3376,33.76,0.0,100.0,0.0,0.0
3377,33.77,0.0,100.0,0.0,0.0
3378,33.78,0.0,100.0,0.0,0.0
3379,33.79,0.0,100.0,0.0,0.0
3380,33.8,0.0,100.0,0.0,0.0
3381,33.81,0.0,100.0,0.0,0.0
3382,33.82,0.0,100.0,0.0,0.0
3383,33.83,0.0,100.0,0.0,0.0
3384,33.84,0.0,100.0,0.0,0.0
3385,33.85,0.0,100.0,0.0,0.0
3386,33.86,0.0,100.0,0.0,0.0
3387,33.87,0.0,100.0,0.0,0.0
3388,33.88,0.0,100.0,0.0,0.0
3389,33.89,0.0,100.0,0.0,0.0
3390,33.9,0.0,100.0,0.0,0.0
3391,33.91,0.0,100.0,0.0,0.0
3392,33.92,0.0,100.0,0.0,0.0
3393,33.93,0.0,100.0,0.0,0.0
3394,33.94,0.0,100.0,0.0,0.0
3395,33.95,0.0,100.0,0.0,0.0
3396,33.96,0.0,100.0,0.0,0.0
3397,33.97,0.0,100.0,0.0,0.0
3398,33.98,0.0,100.0,0.0,0.0
3399,33.99,0.0,100.0,0.0,0.0
3400,34.0,0.0,100.0,0.0,0.0
3401,34.01,0.0,100.0,0.0,0.0
3402,34.02,0.0,100.0,0.0,0.0
3403,34.03,0.0,100.0,0.0,0.0
3404,34.04,0.0,100.0,0.0,0.0
3405,34.05,0.0,100.0,0.0,0.0
3406,34.06,0.0,100.0,0.0,0.0
3407,34.07,0.0,100.0,0.0,0.0
3408,34.08,0.0,100.0,0.0,0.0
3409,34.09,0.0,100.0,0.0,0.0
3410,34.1,0.0,100.0,0.0,0.0
3411,34.11,0.0,100.0,0.0,0.0
3412,34.12,0.0,100.0,0.0,0.0
3413,34.13,0.0,100.0,0.0,0.0
3414,34.14,0.0,100.0,0.0,0.0
3415,34.15,0.0,100.0,0.0,0.0
3416,34.16,0.0,100.0,0.0,0.0
3417,34.17,0.0,100.0,0.0,0.0
3418,34.18,0.0,100.0,0.0,0.0
3419,34.19,0.0,100.0,0.0,0.0
3420,34.2,0.0,100.0,0.0,0.0
3421,34.21,0.0,100.0,0.0,0.0
3422,34.22,0.0,100.0,0.0,0.0
3423,34.23,0.0,100.0,0.0,0.0
3424,34.24,0.0,100.0,0.0,0.0
3425,34.25,0.0,100.0,0.0,0.0
3426,34.26,0.0,100.0,0.0,0.0
3427,34.27,0.0,100.0,0.0,0.0
3428,34.28,0.0,100.0,0.0,0.0
3429,34.29,0.0,100.0,0.0,0.0
3430,34.3,0.0,100.0,0.0,0.0
3431,34.31,0.0,100.0,0.0,0.0
3432,34.32,0.0,100.0,0.0,0.0
3433,34.33,0.0,100.0,0.0,0.0
3434,34.34,0.0,100.0,0.0,0.0
3435,34.35,0.0,100.0,0.0,0.0
3436,34.36,0.0,100.0,0.0,0.0
3437,34.37,0.0,100.0,0.0,0.0
3438,34.38,0.0,100.0,0.0,0.0
3439,34.39,0.0,100.0,0.0,0.0
3440,34.4,0.0,100.0,0.0,0.0
3441,34.41,0.0,100.0,0.0,0.0
3442,34.42,0.0,100.0,0.0,0.0
3443,34.43,0.0,100.0,0.0,0.0
3444,34.44,0.0,100.0,0.0,0.0
3445,34.45,0.0,100.0,0.0,0.0
3446,34.46,0.0,100.0,0.0,0.0
3447,34.47,0.0,100.0,0.0,0.0
3448,34.48,0.0,100.0,0.0,0.0
3449,34.49,0.0,100.0,0.0,0.0
3450,34.5,0.0,100.0,0.0,0.0
3451,34.51,0.0,100.0,0.0,0.0
3452,34.52,0.0,100.0,0.0,0.0
3453,34.53,0.0,100.0,0.0,0.0
3454,34.54,0.0,100.0,0.0,0.0
3455,34.55,0.0,100.0,0.0,0.0
3456,34.56,0.0,100.0,0.0,0.0
3457,34.57,0.0,100.0,0.0,0.0
3458,34.58,0.0,100.0,0.0,0.0
3459,34.59,0.0,100.0,0.0,0.0
3460,34.6,0.0,100.0,0.0,0.0
3461,34.61,0.0,100.0,0.0,0.0
3462,34.62,0.0,100.0,0.0,0.0
3463,34.63,0.0,100.0,0.0,0.0
3464,34.64,0.0,100.0,0.0,0.0
3465,34.65,0.0,100.0,0.0,0.0
3466,34.66,0.0,100.0,0.0,0.0
3467,34.67,0.0,100.0,0.0,0.0
3468,34.68,0.0,100.0,0.0,0.0
3469,34.69,0.0,100.0,0.0,0.0
3470,34.7,0.0,100.0,0.0,0.0
3471,34.71,0.0,100.0,0.0,0.0
3472,34.72,0.0,100.0,0.0,0.0
3473,34.73,0.0,100.0,0.0,0.0
3474,34.74,0.0,100.0,0.0,0.0
3475,34.75,0.0,100.0,0.0,0.0
3476,34.76,0.0,100.0,0.0,0.0
3477,34.77,0.0,100.0,0.0,0.0
3478,34.78,0.0,100.0,0.0,0.0
3479,34.79,0.0,100.0,0.0,0.0
3480,34.8,0.0,100.0,0.0,0.0
3481,34.81,0.0,100.0,0.0,0.0
3482,34.82,0.0,100.0,0.0,0.0
3483,34.83,0.0,100.0,0.0,0.0
3484,34.84,0.0,100.0,0.0,0.0
3485,34.85,0.0,100.0,0.0,0.0
3486,34.86,0.0,100.0,0.0,0.0
3487,34.87,0.0,100.0,0.0,0.0
3488,34.88,0.0,100.0,0.0,0.0
3489,34.89,0.0,100.0,0.0,0.0
3490,34.9,0.0,100.0,0.0,0.0
3491,34.91,0.0,100.0,0.0,0.0
3492,34.92,0.0,100.0,0.0,0.0
3493,34.93,0.0,100.0,0.0,0.0
3494,34.94,0.0,100.0,0.0,0.0
3495,34.95,0.0,100.0,0.0,0.0
3496,34.96,0.0,100.0,0.0,0.0
3497,34.97,0.0,100.0,0.0,0.0
3498,34.98,0.0,100.0,0.0,0.0
3499,34.99,0.0,100.0,0.0,0.0
3500,35.0,0.0,100.0,0.0,0.0
3501,35.01,0.0,100.0,0.0,0.0
3502,35.02,0.0,100.0,0.0,0.0
3503,35.03,0.0,100.0,0.0,0.0
3504,35.04,0.0,100.0,0.0,0.0
3505,35.05,0.0,100.0,0.0,0.0
3506,35.06,0.0,100.0,0.0,0.0
3507,35.07,0.0,100.0,0.0,0.0
3508,35.08,0.0,100.0,0.0,0.0
3509,35.09,0.0,100.0,0.0,0.0
3510,35.1,0.0,100.0,0.0,0.0
3511,35.11,0.0,100.0,0.0,0.0
3512,35.12,0.0,100.0,0.0,0.0
3513,35.13,0.0,100.0,0.0,0.0
3514,35.14,0.0,100.0,0.0,0.0
3515,35.15,0.0,100.0,0.0,0.0
3516,35.16,0.0,100.0,0.0,0.0
3517,35.17,0.0,100.0,0.0,0.0
3518,35.18,0.0,100.0,0.0,0.0
3519,35.19,0.0,100.0,0.0,0.0
3520,35.2,0.0,100.0,0.0,0.0
3521,35.21,0.0,100.0,0.0,0.0
3522,35.22,0.0,100.0,0.0,0.0
3523,35.23,0.0,100.0,0.0,0.0
3524,35.24,0.0,100.0,0.0,0.0
3525,35.25,0.0,100.0,0.0,0.0
3526,35.26,0.0,100.0,0.0,0.0
3527,35.27,0.0,100.0,0.0,0.0
3528,35.28,0.0,100.0,0.0,0.0
3529,35.29,0.0,100.0,0.0,0.0
3530,35.3,0.0,100.0,0.0,0.0
3531,35.31,0.0,100.0,0.0,0.0
3532,35.32,0.0,100.0,0.0,0.0
3533,35.33,0.0,100.0,0.0,0.0
3534,35.34,0.0,100.0,0.0,0.0
3535,35.35,0.0,100.0,0.0,0.0
3536,35.36,0.0,100.0,0.0,0.0
3537,35.37,0.0,100.0,0.0,0.0
3538,35.38,0.0,100.0,0.0,0.0
3539,35.39,0.0,100.0,0.0,0.0
3540,35.4,0.0,100.0,0.0,0.0
3541,35.41,0.0,100.0,0.0,0.0
3542,35.42,0.0,100.0,0.0,0.0
3543,35.43,0.0,100.0,0.0,0.0
3544,35.44,0.0,100.0,0.0,0.0
3545,35.45,0.0,100.0,0.0,0.0
3546,35.46,0.0,100.0,0.0,0.0
3547,35.47,0.0,100.0,0.0,0.0
3548,35.48,0.0,100.0,0.0,0.0
3549,35.49,0.0,100.0,0.0,0.0
3550,35.5,0.0,100.0,0.0,0.0
3551,35.51,0.0,100.0,0.0,0.0
3552,35.52,0.0,100.0,0.0,0.0
3553,35.53,0.0,100.0,0.0,0.0
3554,35.54,0.0,100.0,0.0,0.0
3555,35.55,0.0,100.0,0.0,0.0
3556,35.56,0.0,100.0,0.0,0.0
3557,35.57,0.0,100.0,0.0,0.0
3558,35.58,0.0,100.0,0.0,0.0
3559,35.59,0.0,100.0,0.0,0.0
3560,35.6,0.0,100.0,0.0,0.0
3561,35.61,0.0,100.0,0.0,0.0
3562,35.62,0.0,100.0,0.0,0.0
3563,35.63,0.0,100.0,0.0,0.0
3564,35.64,0.0,100.0,0.0,0.0
3565,35.65,0.0,100.0,0.0,0.0
3566,35.66,0.0,100.0,0.0,0.0
3567,35.67,0.0,100.0,0.0,0.0
3568,35.68,0.0,100.0,0.0,0.0
3569,35.69,0.0,100.0,0.0,0.0
3570,35.7,0.0,100.0,0.0,0.0
3571,35.71,0.0,100.0,0.0,0.0
3572,35.72,0.0,100.0,0.0,0.0
3573,35.73,0.0,100.0,0.0,0.0
3574,35.74,0.0,100.0,0.0,0.0
3575,35.75,0.0,100.0,0.0,0.0
3576,35.76,0.0,100.0,0.0,0.0
3577,35.77,0.0,100.0,0.0,0.0
3578,35.78,0.0,100.0,0.0,0.0
3579,35.79,0.0,100.0,0.0,0.0
3580,35.8,0.0,100.0,0.0,0.0
3581,35.81,0.0,100.0,0.0,0.0
3582,35.82,0.0,100.0,0.0,0.0
3583,35.83,0.0,100.0,0.0,0.0
3584,35.84,0.0,100.0,0.0,0.0
3585,35.85,0.0,100.0,0.0,0.0
3586,35.86,0.0,100.0,0.0,0.0
3587,35.87,0.0,100.0,0.0,0.0
3588,35.88,0.0,100.0,0.0,0.0
3589,35.89,0.0,100.0,0.0,0.0
3590,35.9,0.0,100.0,0.0,0.0
3591,35.91,0.0,100.0,0.0,0.0
3592,35.92,0.0,100.0,0.0,0.0
3593,35.93,0.0,100.0,0.0,0.0
3594,35.94,0.0,100.0,0.0,0.0
3595,35.95,0.0,100.0,0.0,0.0
3596,35.96,0.0,100.0,0.0,0.0
3597,35.97,0.0,100.0,0.0,0.0
3598,35.98,0.0,100.0,0.0,0.0
3599,35.99,0.0,100.0,0.0,0.0
3600,36.0,0.0,100.0,0.0,0.0
3601,36.01,0.0,100.0,0.0,0.0
3602,36.02,0.0,100.0,0.0,0.0
3603,36.03,0.0,100.0,0.0,0.0
3604,36.04,0.0,100.0,0.0,0.0
3605,36.05,0.0,100.0,0.0,0.0
3606,36.06,0.0,100.0,0.0,0.0
3607,36.07,0.0,100.0,0.0,0.0
3608,36.08,0.0,100.0,0.0,0.0
3609,36.09,0.0,100.0,0.0,0.0
3610,36.1,0.0,100.0,0.0,0.0
3611,36.11,0.0,100.0,0.0,0.0
3612,36.12,0.0,100.0,0.0,0.0
3613,36.13,0.0,100.0,0.0,0.0
3614,36.14,0.0,100.0,0.0,0.0
3615,36.15,0.0,100.0,0.0,0.0
3616,36.16,0.0,100.0,0.0,0.0
3617,36.17,0.0,100.0,0.0,0.0
3618,36.18,0.0,100.0,0.0,0.0
3619,36.19,0.0,100.0,0.0,0.0
3620,36.2,0.0,100.0,0.0,0.0
3621,36.21,0.0,100.0,0.0,0.0
3622,36.22,0.0,100.0,0.0,0.0
3623,36.23,0.0,100.0,0.0,0.0
3624,36.24,0.0,100.0,0.0,0.0
3625,36.25,0.0,100.0,0.0,0.0
3626,36.26,0.0,100.0,0.0,0.0
3627,36.27,0.0,100.0,0.0,0.0
3628,36.28,0.0,100.0,0.0,0.0
3629,36.29,0.0,100.0,0.0,0.0
3630,36.3,0.0,100.0,0.0,0.0
3631,36.31,0.0,100.0,0.0,0.0
3632,36.32,0.0,100.0,0.0,0.0
3633,36.33,0.0,100.0,0.0,0.0
3634,36.34,0.0,100.0,0.0,0.0
3635,36.35,0.0,100.0,0.0,0.0
3636,36.36,0.0,100.0,0.0,0.0
3637,36.37,0.0,100.0,0.0,0.0
3638,36.38,0.0,100.0,0.0,0.0
3639,36.39,0.0,100.0,0.0,0.0
3640,36.4,0.0,100.0,0.0,0.0
3641,36.41,0.0,100.0,0.0,0.0
3642,36.42,0.0,100.0,0.0,0.0
3643,36.43,0.0,100.0,0.0,0.0
3644,36.44,0.0,100.0,0.0,0.0
3645,36.45,0.0,100.0,0.0,0.0
3646,36.46,0.0,100.0,0.0,0.0
3647,36.47,0.0,100.0,0.0,0.0
3648,36.48,0.0,100.0,0.0,0.0
3649,36.49,0.0,100.0,0.0,0.0
3650,36.5,0.0,100.0,0.0,0.0
3651,36.51,0.0,100.0,0.0,0.0
3652,36.52,0.0,100.0,0.0,0.0
3653,36.53,0.0,100.0,0.0,0.0
3654,36.54,0.0,100.0,0.0,0.0
3655,36.55,0.0,100.0,0.0,0.0
3656,36.56,0.0,100.0,0.0,0.0
3657,36.57,0.0,100.0,0.0,0.0
3658,36.58,0.0,100.0,0.0,0.0
3659,36.59,0.0,100.0,0.0,0.0
3660,36.6,0.0,100.0,0.0,0.0
3661,36.61,0.0,100.0,0.0,0.0
3662,36.62,0.0,100.0,0.0,0.0
3663,36.63,0.0,100.0,0.0,0.0
3664,36.64,0.0,100.0,0.0,0.0
3665,36.65,0.0,100.0,0.0,0.0
3666,36.66,0.0,100.0,0.0,0.0
3667,36.67,0.0,100.0,0.0,0.0
3668,36.68,0.0,100.0,0.0,0.0
3669,36.69,0.0,100.0,0.0,0.0
3670,36.7,0.0,100.0,0.0,0.0
3671,36.71,0.0,100.0,0.0,0.0
3672,36.72,0.0,100.0,0.0,0.0
3673,36.73,0.0,100.0,0.0,0.0
3674,36.74,0.0,100.0,0.0,0.0
3675,36.75,0.0,100.0,0.0,0.0
3676,36.76,0.0,100.0,0.0,0.0
3677,36.77,0.0,100.0,0.0,0.0
3678,36.78,0.0,100.0,0.0,0.0
3679,36.79,0.0,100.0,0.0,0.0
3680,36.8,0.0,100.0,0.0,0.0
3681,36.81,0.0,100.0,0.0,0.0
3682,36.82,0.0,100.0,0.0,0.0
3683,36.83,0.0,100.0,0.0,0.0
3684,36.84,0.0,100.0,0.0,0.0
3685,36.85,0.0,100.0,0.0,0.0
3686,36.86,0.0,100.0,0.0,0.0
3687,36.87,0.0,100.0,0.0,0.0
3688,36.88,0.0,100.0,0.0,0.0
3689,36.89,0.0,100.0,0.0,0.0
3690,36.9,0.0,100.0,0.0,0.0
3691,36.91,0.0,100.0,0.0,0.0
3692,36.92,0.0,100.0,0.0,0.0
3693,36.93,0.0,100.0,0.0,0.0
3694,36.94,0.0,100.0,0.0,0.0
3695,36.95,0.0,100.0,0.0,0.0
3696,36.96,0.0,100.0,0.0,0.0
3697,36.97,0.0,100.0,0.0,0.0
3698,36.98,0.0,100.0,0.0,0.0
3699,36.99,0.0,100.0,0.0,0.0
3700,37.0,0.0,100.0,0.0,0.0
3701,37.01,0.0,100.0,0.0,0.0
3702,37.02,0.0,100.0,0.0,0.0
3703,37.03,0.0,100.0,0.0,0.0
3704,37.04,0.0,100.0,0.0,0.0
