,Time [s],Channel 1,Channel 2,Channel 3,Channel 4
633,21.10,0.00,0.00,0.00,0.00
634,21.13,0.00,0.00,0.00,0.00
635,21.17,0.00,0.00,0.00,0.00
636,21.20,0.00,0.00,0.00,0.00
637,21.23,0.00,0.00,0.00,0.00
638,21.27,0.00,0.00,0.00,0.00
639,21.30,0.00,0.00,0.00,0.00
640,21.33,0.00,0.00,0.00,0.00
641,21.37,0.00,0.00,0.00,0.00
642,21.40,0.00,0.00,0.00,0.00
643,21.43,0.00,0.00,0.00,0.00
644,21.47,0.00,0.00,0.00,0.00
645,21.50,0.00,0.00,0.00,0.00
646,21.53,0.00,0.00,0.00,0.00
647,21.57,0.00,0.00,0.00,0.00
648,21.60,0.00,0.00,0.00,0.00
649,21.63,0.00,0.00,0.00,0.00
650,21.67,0.00,0.00,0.00,0.00
651,21.70,0.00,0.00,0.00,0.00
652,21.73,0.00,0.00,0.00,0.00
653,21.77,0.00,0.00,0.00,0.00
654,21.80,0.00,0.00,0.00,0.00
655,21.83,0.00,0.00,0.00,0.00
656,21.87,0.00,0.00,0.00,0.00
657,21.90,0.00,0.00,0.00,0.00
658,21.93,0.00,0.00,0.00,0.00
659,21.97,0.00,0.00,0.00,0.00
660,22.00,0.00,0.00,0.00,0.00
661,22.03,0.00,0.00,0.00,0.00
662,22.07,0.00,0.00,0.00,0.00
663,22.10,0.00,0.00,0.00,0.00
664,22.13,0.00,0.00,0.00,0.00
665,22.17,0.00,0.00,0.00,0.00
666,22.20,0.00,0.00,0.00,0.00
667,22.23,0.00,0.00,0.00,0.00
668,22.27,0.00,0.00,0.00,0.00
669,22.30,0.00,0.00,0.00,0.00
670,22.33,0.00,0.00,0.00,0.00
671,22.37,0.00,0.00,0.00,0.00
672,22.40,0.00,0.00,0.00,0.00
673,22.43,0.00,0.00,0.00,0.00
674,22.47,0.00,0.00,0.00,0.00
675,22.50,0.00,0.00,0.00,0.00
676,22.53,0.00,0.00,0.00,0.00
677,22.57,0.00,0.00,0.00,0.00
678,22.60,0.00,0.00,0.00,0.00
679,22.63,0.00,0.00,0.00,0.00
680,22.67,0.00,0.00,0.00,0.00
681,22.70,0.00,0.00,0.00,0.00
682,22.73,0.00,0.00,0.00,0.00
683,22.77,0.00,0.00,0.00,0.00
684,22.80,0.00,0.00,0.00,0.00
685,22.83,0.00,0.00,0.00,0.00
686,22.87,0.00,0.00,0.00,0.00
687,22.90,0.00,0.00,0.00,0.00
688,22.93,0.00,0.00,0.00,0.00
689,22.97,0.00,0.00,0.00,0.00
690,23.00,0.00,0.00,0.00,0.00
691,23.03,0.00,0.00,0.00,0.00
692,23.07,0.00,0.00,0.00,0.00
693,23.10,0.00,0.00,0.00,0.00
694,23.13,0.00,0.00,0.00,0.00
695,23.17,0.00,0.00,0.00,0.00
696,23.20,0.00,0.00,0.00,0.00
697,23.23,0.00,0.00,0.00,0.00
698,23.27,0.00,0.00,0.00,0.00
699,23.30,0.00,0.00,0.00,0.00
700,23.33,0.00,0.00,0.00,0.00
701,23.37,0.00,0.00,0.00,0.00
702,23.40,0.00,0.00,0.00,0.00
703,23.43,0.00,0.00,0.00,0.00
704,23.47,0.00,0.00,0.00,0.00
705,23.50,0.00,0.00,0.00,0.00
706,23.53,0.00,0.00,0.00,0.00
707,23.57,0.00,0.00,0.00,0.00
708,23.60,0.00,0.00,0.00,0.00
709,23.63,0.00,0.00,0.00,0.00
710,23.67,0.00,0.00,0.00,0.00
711,23.70,0.00,0.00,0.00,0.00
712,23.73,0.00,0.00,0.00,0.00
713,23.77,0.00,0.00,0.00,0.00
714,23.80,0.00,0.00,0.00,0.00
715,23.83,0.00,0.00,0.00,0.00
716,23.87,0.00,0.00,0.00,0.00
717,23.90,0.00,0.00,0.00,0.00
718,23.93,0.00,0.00,0.00,0.00
719,23.97,0.00,0.00,0.00,0.00
720,24.00,0.00,0.00,0.00,0.00
721,24.03,0.00,0.00,0.00,0.00
722,24.07,0.00,0.00,0.00,0.00
723,24.10,0.00,0.00,0.00,0.00
724,24.13,0.00,0.00,0.00,0.00
725,24.17,0.00,0.00,0.00,0.00
726,24.20,0.00,0.00,0.00,0.00
727,24.23,0.00,0.00,0.00,0.00
728,24.27,0.00,0.00,0.00,0.00
729,24.30,0.00,0.00,0.00,0.00
730,24.33,0.00,0.00,0.00,0.00
731,24.37,0.00,0.00,0.00,0.00
732,24.40,0.00,0.00,0.00,0.00
733,24.43,0.00,0.00,0.00,0.00
734,24.47,0.00,0.00,0.00,0.00
735,24.50,0.00,0.00,0.00,0.00
736,24.53,0.00,0.00,0.00,0.00
737,24.57,0.00,0.00,0.00,0.00
738,24.60,0.00,0.00,0.00,0.00
739,24.63,0.00,0.00,0.00,0.00
740,24.67,0.00,0.00,0.00,0.00
741,24.70,0.00,0.00,0.00,0.00
742,24.73,0.00,0.00,0.00,0.00
743,24.77,0.00,0.00,0.00,0.00
744,24.80,0.00,0.00,0.00,0.00
745,24.83,0.00,0.00,0.00,0.00
746,24.87,0.00,0.00,0.00,0.00
747,24.90,0.00,0.00,0.00,0.00
748,24.93,0.00,0.00,0.00,0.00
749,24.97,0.00,0.00,0.00,0.00
750,25.00,0.00,0.00,0.00,0.00
751,25.03,0.00,0.00,0.00,0.00
752,25.07,0.00,0.00,0.00,0.00
753,25.10,0.00,0.00,0.00,0.00
754,25.13,0.00,0.00,0.00,0.00
755,25.17,0.00,0.00,0.00,0.00
756,25.20,0.00,0.00,0.00,0.00
757,25.23,0.00,0.00,0.00,0.00
758,25.27,0.00,0.00,0.00,0.00
759,25.30,0.00,0.00,0.00,0.00
760,25.33,0.00,0.00,0.00,0.00
761,25.37,0.00,0.00,0.00,0.00
762,25.40,0.00,0.00,0.00,0.00
763,25.43,0.00,0.00,0.00,0.00
764,25.47,0.00,0.00,0.00,0.00
765,25.50,0.00,0.00,0.00,0.00
766,25.53,0.00,0.00,0.00,0.00
767,25.57,0.00,0.00,0.00,0.00
768,25.60,0.00,0.00,0.00,0.00
769,25.63,0.00,0.00,0.00,0.00
770,25.67,0.00,0.00,0.00,0.00
771,25.70,0.00,0.00,0.00,0.00
772,25.73,0.00,0.00,0.00,0.00
773,25.77,0.00,0.00,0.00,0.00
774,25.80,0.00,0.00,0.00,0.00
775,25.83,0.00,0.00,0.00,0.00
776,25.87,0.00,0.00,0.00,0.00
777,25.90,0.00,0.00,0.00,0.00
778,25.93,0.00,0.00,0.00,0.00
779,25.97,0.00,0.00,0.00,0.00
780,26.00,0.00,0.00,0.00,0.00
781,26.03,0.00,0.00,0.00,0.00
782,26.07,0.00,0.00,0.00,0.00
783,26.10,0.00,0.00,0.00,0.00
784,26.13,0.00,0.00,0.00,0.00
785,26.17,0.00,0.00,0.00,0.00
786,26.20,0.00,0.00,0.00,0.00
787,26.23,0.00,0.00,0.00,0.00
788,26.27,0.00,0.00,0.00,0.00
789,26.30,0.00,0.00,0.00,0.00
790,26.33,0.00,0.00,0.00,0.00
791,26.37,0.00,0.00,0.00,0.00
792,26.40,0.00,0.00,0.00,0.00
793,26.43,0.00,0.00,0.00,0.00
794,26.47,0.00,0.00,0.00,0.00
795,26.50,0.00,0.00,0.00,0.00
796,26.53,0.00,0.00,0.00,0.00
797,26.57,0.00,0.00,0.00,0.00
798,26.60,0.00,0.00,0.00,0.00
799,26.63,0.00,0.00,0.00,0.00
800,26.67,0.00,0.00,0.00,0.00
801,26.70,0.00,0.00,0.00,0.00
802,26.73,0.00,0.00,0.00,0.00
803,26.77,0.00,0.00,0.00,0.00
804,26.80,0.00,0.00,0.00,0.00
805,26.83,0.00,0.00,0.00,0.00
806,26.87,0.00,0.00,0.00,0.00
807,26.90,0.00,0.00,0.00,0.00
808,26.93,0.00,0.00,0.00,0.00
809,26.97,0.00,0.00,0.00,0.00
810,27.00,0.00,0.00,0.00,0.00
811,27.03,0.00,0.00,0.00,0.00
812,27.07,0.00,0.00,0.00,0.00
813,27.10,0.00,0.00,0.00,0.00
814,27.13,0.00,0.00,0.00,0.00
815,27.17,0.00,0.00,0.00,0.00
816,27.20,0.00,0.00,0.00,0.00
817,27.23,0.00,0.00,0.00,0.00
818,27.27,0.00,0.00,0.00,0.00
819,27.30,0.00,0.00,0.00,0.00
820,27.33,0.00,0.00,0.00,0.00
821,27.37,0.00,0.00,0.00,0.00
822,27.40,0.00,0.00,0.00,0.00
823,27.43,0.00,0.00,0.00,0.00
824,27.47,0.00,0.00,0.00,0.00
825,27.50,0.00,0.00,0.00,0.00
826,27.53,0.00,0.00,0.00,0.00
827,27.57,0.00,0.00,0.00,0.00
828,27.60,0.00,0.00,0.00,0.00
829,27.63,0.00,0.00,0.00,0.00
830,27.67,0.00,0.00,0.00,0.00
831,27.70,0.00,0.00,0.00,0.00
832,27.73,0.00,0.00,0.00,0.00
833,27.77,0.00,0.00,0.00,0.00
834,27.80,0.00,0.00,0.00,0.00
835,27.83,0.00,0.00,0.00,0.00
836,27.87,0.00,0.00,0.00,0.00
837,27.90,0.00,0.00,0.00,0.00
838,27.93,0.00,0.00,0.00,0.00
839,27.97,0.00,0.00,0.00,0.00
840,28.00,0.00,0.00,0.00,0.00
841,28.03,0.00,0.00,0.00,0.00
842,28.07,0.00,0.00,0.00,0.00
843,28.10,0.00,0.00,0.00,0.00
844,28.13,0.00,0.00,0.00,0.00
845,28.17,0.00,0.00,0.00,0.00
846,28.20,0.00,0.00,0.00,0.00
847,28.23,0.00,0.00,0.00,0.00
848,28.27,0.00,0.00,0.00,0.00
849,28.30,0.00,0.00,0.00,0.00
850,28.33,0.00,0.00,0.00,0.00
851,28.37,0.00,0.00,0.00,0.00
852,28.40,0.00,0.00,0.00,0.00
853,28.43,0.00,0.00,0.00,0.00
854,28.47,0.00,0.00,0.00,0.00
855,28.50,0.00,0.00,0.00,0.00
856,28.53,0.00,0.00,0.00,0.00
857,28.57,0.00,0.00,0.00,0.00
858,28.60,0.00,0.00,0.00,0.00
859,28.63,0.00,0.00,0.00,0.00
860,28.67,0.00,0.00,0.00,0.00
861,28.70,0.00,0.00,0.00,0.00
862,28.73,0.00,0.00,0.00,0.00
863,28.77,0.00,0.00,0.00,0.00
864,28.80,0.00,0.00,0.00,0.00
865,28.83,0.00,0.00,0.00,0.00
866,28.87,0.00,0.00,0.00,0.00
867,28.90,0.00,0.00,0.00,0.00
868,28.93,0.00,0.00,0.00,0.00
869,28.97,0.00,0.00,0.00,0.00
870,29.00,0.00,0.00,0.00,0.00
871,29.03,0.00,0.00,0.00,0.00
872,29.07,0.00,0.00,0.00,0.00
873,29.10,0.00,0.00,0.00,0.00
874,29.13,0.00,0.00,0.00,0.00
875,29.17,0.00,0.00,0.00,0.00
876,29.20,0.00,0.00,0.00,0.00
877,29.23,0.00,0.00,0.00,0.00
878,29.27,0.00,0.00,0.00,0.00
879,29.30,0.00,0.00,0.00,0.00
880,29.33,0.00,0.00,0.00,0.00
881,29.37,0.00,0.00,0.00,0.00
882,29.40,0.00,0.00,0.00,0.00
883,29.43,0.00,0.00,0.00,0.00
884,29.47,0.00,0.00,0.00,0.00
885,29.50,0.00,0.00,0.00,0.00
886,29.53,0.00,0.00,0.00,0.00
887,29.57,0.00,0.00,0.00,0.00
888,29.60,0.00,0.00,0.00,0.00
889,29.63,0.00,0.00,0.00,0.00
890,29.67,0.00,0.00,0.00,0.00
891,29.70,0.00,0.00,0.00,0.00
892,29.73,0.00,0.00,0.00,0.00
893,29.77,0.00,0.00,0.00,0.00
894,29.80,0.00,0.00,0.00,0.00
895,29.83,0.00,0.00,0.00,0.00
896,29.87,0.00,0.00,0.00,0.00
897,29.90,0.00,0.00,0.00,0.00
898,29.93,0.00,0.00,0.00,0.00
899,29.97,0.00,0.00,0.00,0.00
900,30.00,100.00,0.00,0.00,0.00
901,30.03,100.00,0.00,0.00,0.00
902,30.07,100.00,0.00,0.00,0.00
903,30.10,100.00,0.00,0.00,0.00
904,30.13,100.00,0.00,0.00,0.00
905,30.17,100.00,0.00,0.00,0.00
906,30.20,100.00,0.00,0.00,0.00
907,30.23,100.00,0.00,0.00,0.00
908,30.27,100.00,0.00,0.00,0.00
909,30.30,100.00,0.00,0.00,0.00
910,30.33,100.00,0.00,0.00,0.00
911,30.37,100.00,0.00,0.00,0.00
912,30.40,100.00,0.00,0.00,0.00
913,30.43,100.00,0.00,0.00,0.00
914,30.47,100.00,0.00,0.00,0.00
915,30.50,100.00,0.00,0.00,0.00
916,30.53,0.00,0.00,0.00,0.00
917,30.57,0.00,0.00,0.00,0.00
918,30.60,0.00,0.00,0.00,0.00
919,30.63,0.00,0.00,0.00,0.00
920,30.67,0.00,0.00,0.00,0.00
921,30.70,0.00,0.00,0.00,0.00
922,30.73,0.00,0.00,0.00,0.00
923,30.77,0.00,0.00,0.00,0.00
924,30.80,0.00,0.00,0.00,0.00
925,30.83,0.00,0.00,0.00,0.00
926,30.87,0.00,0.00,0.00,0.00
927,30.90,0.00,0.00,0.00,0.00
928,30.93,0.00,0.00,0.00,0.00
929,30.97,0.00,0.00,0.00,0.00
930,31.00,0.00,0.00,0.00,0.00
931,31.03,0.00,0.00,0.00,0.00
932,31.07,0.00,0.00,0.00,0.00
933,31.10,0.00,0.00,0.00,0.00
934,31.13,0.00,0.00,0.00,0.00
935,31.17,0.00,0.00,0.00,0.00
936,31.20,0.00,0.00,0.00,0.00
937,31.23,0.00,0.00,0.00,0.00
938,31.27,0.00,0.00,0.00,0.00
939,31.30,0.00,0.00,0.00,0.00
940,31.33,0.00,0.00,0.00,0.00
941,31.37,0.00,0.00,0.00,0.00
942,31.40,0.00,0.00,0.00,0.00
943,31.43,0.00,0.00,0.00,0.00
944,31.47,0.00,0.00,0.00,0.00
945,31.50,0.00,0.00,0.00,0.00
946,31.53,0.00,0.00,0.00,0.00
947,31.57,0.00,0.00,0.00,0.00
948,31.60,0.00,0.00,0.00,0.00
949,31.63,0.00,0.00,0.00,0.00
950,31.67,0.00,0.00,0.00,0.00
951,31.70,0.00,0.00,0.00,0.00
952,31.73,0.00,0.00,0.00,0.00
953,31.77,0.00,0.00,0.00,0.00
954,31.80,0.00,0.00,0.00,0.00
955,31.83,0.00,0.00,0.00,0.00
956,31.87,0.00,0.00,0.00,0.00
957,31.90,0.00,0.00,0.00,0.00
958,31.93,0.00,0.00,0.00,0.00
959,31.97,0.00,0.00,0.00,0.00
960,32.00,0.00,0.00,0.00,0.00
961,32.03,0.00,0.00,0.00,0.00
962,32.07,0.00,0.00,0.00,0.00
963,32.10,0.00,0.00,0.00,0.00
964,32.13,0.00,0.00,0.00,0.00
965,32.17,0.00,0.00,0.00,0.00
966,32.20,0.00,0.00,0.00,0.00
967,32.23,0.00,0.00,0.00,0.00
968,32.27,0.00,0.00,0.00,0.00
969,32.30,0.00,0.00,0.00,0.00
970,32.33,0.00,0.00,0.00,0.00
971,32.37,0.00,0.00,0.00,0.00
972,32.40,0.00,0.00,0.00,0.00
973,32.43,0.00,0.00,0.00,0.00
974,32.47,0.00,0.00,0.00,0.00
975,32.50,0.00,0.00,0.00,0.00
976,32.53,0.00,0.00,0.00,0.00
977,32.57,0.00,0.00,0.00,0.00
978,32.60,0.00,0.00,0.00,0.00
979,32.63,0.00,0.00,0.00,0.00
980,32.67,0.00,0.00,0.00,0.00
981,32.70,0.00,0.00,0.00,0.00
982,32.73,0.00,0.00,0.00,0.00
983,32.77,0.00,0.00,0.00,0.00
984,32.80,0.00,0.00,0.00,0.00
985,32.83,0.00,0.00,0.00,0.00
986,32.87,0.00,0.00,0.00,0.00
987,32.90,0.00,0.00,0.00,0.00
988,32.93,0.00,0.00,0.00,0.00
989,32.97,0.00,0.00,0.00,0.00
990,33.00,0.00,0.00,0.00,0.00
991,33.03,0.00,0.00,0.00,0.00
992,33.07,0.00,0.00,0.00,0.00
993,33.10,0.00,0.00,0.00,0.00
994,33.13,0.00,0.00,0.00,0.00
995,33.17,0.00,0.00,0.00,0.00
996,33.20,0.00,0.00,0.00,0.00
997,33.23,0.00,0.00,0.00,0.00
998,33.27,0.00,0.00,0.00,0.00
999,33.30,0.00,0.00,0.00,0.00
1000,33.33,0.00,0.00,0.00,0.00
1001,33.37,0.00,0.00,0.00,0.00
1002,33.40,0.00,0.00,0.00,0.00
1003,33.43,0.00,0.00,0.00,0.00
1004,33.47,0.00,0.00,0.00,0.00
1005,33.50,0.00,0.00,0.00,0.00
1006,33.53,100.00,0.00,0.00,0.00
1007,33.57,100.00,0.00,0.00,0.00
1008,33.60,100.00,0.00,0.00,0.00
1009,33.63,100.00,0.00,0.00,0.00
1010,33.67,100.00,0.00,0.00,0.00
1011,33.70,100.00,0.00,0.00,0.00
1012,33.73,100.00,0.00,0.00,0.00
1013,33.77,100.00,0.00,0.00,0.00
1014,33.80,100.00,0.00,0.00,0.00
1015,33.83,100.00,0.00,0.00,0.00
1016,33.87,100.00,0.00,0.00,0.00
1017,33.90,100.00,0.00,0.00,0.00
1018,33.93,100.00,0.00,0.00,0.00
1019,33.97,100.00,0.00,0.00,0.00
1020,34.00,100.00,0.00,0.00,0.00
1021,34.03,0.00,0.00,0.00,0.00
1022,34.07,0.00,0.00,0.00,0.00
1023,34.10,0.00,0.00,0.00,0.00
1024,34.13,0.00,0.00,0.00,0.00
1025,34.17,0.00,0.00,0.00,0.00
1026,34.20,0.00,0.00,0.00,0.00
1027,34.23,0.00,0.00,0.00,0.00
1028,34.27,0.00,0.00,0.00,0.00
1029,34.30,0.00,0.00,0.00,0.00
1030,34.33,0.00,0.00,0.00,0.00
1031,34.37,0.00,0.00,0.00,0.00
1032,34.40,0.00,0.00,0.00,0.00
1033,34.43,0.00,0.00,0.00,0.00
1034,34.47,0.00,0.00,0.00,0.00
1035,34.50,0.00,0.00,0.00,0.00
1036,34.53,0.00,0.00,0.00,0.00
1037,34.57,0.00,0.00,0.00,0.00
1038,34.60,0.00,0.00,0.00,0.00
1039,34.63,0.00,0.00,0.00,0.00
1040,34.67,0.00,0.00,0.00,0.00
1041,34.70,0.00,0.00,0.00,0.00
1042,34.73,0.00,0.00,0.00,0.00
1043,34.77,0.00,0.00,0.00,0.00
1044,34.80,0.00,0.00,0.00,0.00
1045,34.83,0.00,0.00,0.00,0.00
1046,34.87,0.00,0.00,0.00,0.00
1047,34.90,0.00,0.00,0.00,0.00
1048,34.93,0.00,0.00,0.00,0.00
1049,34.97,0.00,0.00,0.00,0.00
1050,35.00,0.00,0.00,0.00,0.00
1051,35.03,0.00,0.00,0.00,0.00
1052,35.07,0.00,0.00,0.00,0.00
1053,35.10,0.00,0.00,0.00,0.00
1054,35.13,0.00,0.00,0.00,0.00
1055,35.17,0.00,0.00,0.00,0.00
1056,35.20,0.00,0.00,0.00,0.00
1057,35.23,0.00,0.00,0.00,0.00
1058,35.27,0.00,0.00,0.00,0.00
1059,35.30,0.00,0.00,0.00,0.00
1060,35.33,0.00,0.00,0.00,0.00
1061,35.37,0.00,0.00,0.00,0.00
1062,35.40,0.00,0.00,0.00,0.00
1063,35.43,0.00,0.00,0.00,0.00
1064,35.47,0.00,0.00,0.00,0.00
1065,35.50,0.00,0.00,0.00,0.00
1066,35.53,0.00,0.00,0.00,0.00
1067,35.57,0.00,0.00,0.00,0.00
1068,35.60,0.00,0.00,0.00,0.00
1069,35.63,0.00,0.00,0.00,0.00
1070,35.67,0.00,0.00,0.00,0.00
1071,35.70,0.00,0.00,0.00,0.00
1072,35.73,0.00,0.00,0.00,0.00
1073,35.77,0.00,0.00,0.00,0.00
1074,35.80,0.00,0.00,0.00,0.00
1075,35.83,0.00,0.00,0.00,0.00
1076,35.87,0.00,0.00,0.00,0.00
1077,35.90,0.00,0.00,0.00,0.00
1078,35.93,0.00,0.00,0.00,0.00
1079,35.97,0.00,0.00,0.00,0.00
1080,36.00,0.00,0.00,0.00,0.00
1081,36.03,0.00,0.00,0.00,0.00
1082,36.07,0.00,0.00,0.00,0.00
1083,36.10,0.00,0.00,0.00,0.00
1084,36.13,0.00,0.00,0.00,0.00
1085,36.17,0.00,0.00,0.00,0.00
1086,36.20,0.00,0.00,0.00,0.00
1087,36.23,0.00,0.00,0.00,0.00
1088,36.27,0.00,0.00,0.00,0.00
1089,36.30,0.00,0.00,0.00,0.00
1090,36.33,0.00,0.00,0.00,0.00
1091,36.37,0.00,0.00,0.00,0.00
1092,36.40,0.00,0.00,0.00,0.00
1093,36.43,0.00,0.00,0.00,0.00
1094,36.47,0.00,0.00,0.00,0.00
1095,36.50,0.00,0.00,0.00,0.00
1096,36.53,0.00,0.00,0.00,0.00
1097,36.57,0.00,0.00,0.00,0.00
1098,36.60,0.00,0.00,0.00,0.00
1099,36.63,0.00,0.00,0.00,0.00
1100,36.67,0.00,0.00,0.00,0.00
1101,36.70,0.00,0.00,0.00,0.00
1102,36.73,0.00,0.00,0.00,0.00
1103,36.77,0.00,0.00,0.00,0.00
1104,36.80,0.00,0.00,0.00,0.00
1105,36.83,0.00,0.00,0.00,0.00
1106,36.87,0.00,0.00,0.00,0.00
1107,36.90,0.00,0.00,0.00,0.00
1108,36.93,0.00,0.00,0.00,0.00
1109,36.97,0.00,0.00,0.00,0.00
1110,37.00,0.00,0.00,0.00,0.00
1111,37.03,100.00,0.00,0.00,0.00
1112,37.07,100.00,0.00,0.00,0.00
1113,37.10,100.00,0.00,0.00,0.00
1114,37.13,100.00,0.00,0.00,0.00
1115,37.17,100.00,0.00,0.00,0.00
1116,37.20,100.00,0.00,0.00,0.00
1117,37.23,100.00,0.00,0.00,0.00
1118,37.27,100.00,0.00,0.00,0.00
1119,37.30,100.00,0.00,0.00,0.00
1120,37.33,100.00,0.00,0.00,0.00
1121,37.37,100.00,0.00,0.00,0.00
1122,37.40,100.00,0.00,0.00,0.00
1123,37.43,100.00,0.00,0.00,0.00
1124,37.47,100.00,0.00,0.00,0.00
1125,37.50,100.00,0.00,0.00,0.00
1126,37.53,0.00,0.00,0.00,0.00
1127,37.57,0.00,0.00,0.00,0.00
1128,37.60,0.00,0.00,0.00,0.00
1129,37.63,0.00,0.00,0.00,0.00
1130,37.67,0.00,0.00,0.00,0.00
1131,37.70,0.00,0.00,0.00,0.00
1132,37.73,0.00,0.00,0.00,0.00
1133,37.77,0.00,0.00,0.00,0.00
1134,37.80,0.00,0.00,0.00,0.00
1135,37.83,0.00,0.00,0.00,0.00
1136,37.87,0.00,0.00,0.00,0.00
1137,37.90,0.00,0.00,0.00,0.00
1138,37.93,0.00,0.00,0.00,0.00
1139,37.97,0.00,0.00,0.00,0.00
1140,38.00,0.00,0.00,0.00,0.00
1141,38.03,0.00,0.00,0.00,0.00
1142,38.07,0.00,0.00,0.00,0.00
1143,38.10,0.00,0.00,0.00,0.00
1144,38.13,0.00,0.00,0.00,0.00
1145,38.17,0.00,0.00,0.00,0.00
1146,38.20,0.00,0.00,0.00,0.00
1147,38.23,0.00,0.00,0.00,0.00
1148,38.27,0.00,0.00,0.00,0.00
1149,38.30,0.00,0.00,0.00,0.00
1150,38.33,0.00,0.00,0.00,0.00
1151,38.37,0.00,0.00,0.00,0.00
1152,38.40,0.00,0.00,0.00,0.00
1153,38.43,0.00,0.00,0.00,0.00
1154,38.47,0.00,0.00,0.00,0.00
1155,38.50,0.00,0.00,0.00,0.00
1156,38.53,0.00,0.00,0.00,0.00
1157,38.57,0.00,0.00,0.00,0.00
1158,38.60,0.00,0.00,0.00,0.00
1159,38.63,0.00,0.00,0.00,0.00
1160,38.67,0.00,0.00,0.00,0.00
1161,38.70,0.00,0.00,0.00,0.00
1162,38.73,0.00,0.00,0.00,0.00
1163,38.77,0.00,0.00,0.00,0.00
1164,38.80,0.00,0.00,0.00,0.00
1165,38.83,0.00,0.00,0.00,0.00
1166,38.87,0.00,0.00,0.00,0.00
1167,38.90,0.00,0.00,0.00,0.00
1168,38.93,0.00,0.00,0.00,0.00
1169,38.97,0.00,0.00,0.00,0.00
1170,39.00,0.00,0.00,0.00,0.00
1171,39.03,0.00,0.00,0.00,0.00
1172,39.07,0.00,0.00,0.00,0.00
1173,39.10,0.00,0.00,0.00,0.00
1174,39.13,0.00,0.00,0.00,0.00
1175,39.17,0.00,0.00,0.00,0.00
1176,39.20,0.00,0.00,0.00,0.00
1177,39.23,0.00,0.00,0.00,0.00
1178,39.27,0.00,0.00,0.00,0.00
1179,39.30,0.00,0.00,0.00,0.00
1180,39.33,0.00,0.00,0.00,0.00
1181,39.37,0.00,0.00,0.00,0.00
1182,39.40,0.00,0.00,0.00,0.00
1183,39.43,0.00,0.00,0.00,0.00
1184,39.47,0.00,0.00,0.00,0.00
1185,39.50,0.00,0.00,0.00,0.00
1186,39.53,0.00,0.00,0.00,0.00
1187,39.57,0.00,0.00,0.00,0.00
1188,39.60,0.00,0.00,0.00,0.00
1189,39.63,0.00,0.00,0.00,0.00
1190,39.67,0.00,0.00,0.00,0.00
1191,39.70,0.00,0.00,0.00,0.00
1192,39.73,0.00,0.00,0.00,0.00
1193,39.77,0.00,0.00,0.00,0.00
1194,39.80,0.00,0.00,0.00,0.00
1195,39.83,0.00,0.00,0.00,0.00
1196,39.87,0.00,0.00,0.00,0.00
1197,39.90,0.00,0.00,0.00,0.00
1198,39.93,0.00,0.00,0.00,0.00
1199,39.97,0.00,0.00,0.00,0.00
1200,40.00,0.00,0.00,0.00,0.00
1201,40.03,0.00,0.00,0.00,0.00
1202,40.07,0.00,0.00,0.00,0.00
1203,40.10,0.00,0.00,0.00,0.00
1204,40.13,0.00,0.00,0.00,0.00
1205,40.17,0.00,0.00,0.00,0.00
1206,40.20,0.00,0.00,0.00,0.00
1207,40.23,0.00,0.00,0.00,0.00
1208,40.27,0.00,0.00,0.00,0.00
1209,40.30,0.00,0.00,0.00,0.00
1210,40.33,0.00,0.00,0.00,0.00
1211,40.37,0.00,0.00,0.00,0.00
1212,40.40,0.00,0.00,0.00,0.00
1213,40.43,0.00,0.00,0.00,0.00
1214,40.47,0.00,0.00,0.00,0.00
1215,40.50,0.00,0.00,0.00,0.00
1216,40.53,100.00,0.00,0.00,0.00
1217,40.57,100.00,0.00,0.00,0.00
1218,40.60,100.00,0.00,0.00,0.00
1219,40.63,100.00,0.00,0.00,0.00
1220,40.67,100.00,0.00,0.00,0.00
1221,40.70,100.00,0.00,0.00,0.00
1222,40.73,100.00,0.00,0.00,0.00
1223,40.77,100.00,0.00,0.00,0.00
1224,40.80,100.00,0.00,0.00,0.00
1225,40.83,100.00,0.00,0.00,0.00
1226,40.87,100.00,0.00,0.00,0.00
1227,40.90,100.00,0.00,0.00,0.00
1228,40.93,100.00,0.00,0.00,0.00
1229,40.97,100.00,0.00,0.00,0.00
1230,41.00,100.00,0.00,0.00,0.00
1231,41.03,0.00,0.00,0.00,0.00
1232,41.07,0.00,0.00,0.00,0.00
1233,41.10,0.00,0.00,0.00,0.00
1234,41.13,0.00,0.00,0.00,0.00
1235,41.17,0.00,0.00,0.00,0.00
1236,41.20,0.00,0.00,0.00,0.00
1237,41.23,0.00,0.00,0.00,0.00
1238,41.27,0.00,0.00,0.00,0.00
1239,41.30,0.00,0.00,0.00,0.00
1240,41.33,0.00,0.00,0.00,0.00
1241,41.37,0.00,0.00,0.00,0.00
1242,41.40,0.00,0.00,0.00,0.00
1243,41.43,0.00,0.00,0.00,0.00
1244,41.47,0.00,0.00,0.00,0.00
1245,41.50,0.00,0.00,0.00,0.00
1246,41.53,0.00,0.00,0.00,0.00
1247,41.57,0.00,0.00,0.00,0.00
1248,41.60,0.00,0.00,0.00,0.00
1249,41.63,0.00,0.00,0.00,0.00
1250,41.67,0.00,0.00,0.00,0.00
1251,41.70,0.00,0.00,0.00,0.00
1252,41.73,0.00,0.00,0.00,0.00
1253,41.77,0.00,0.00,0.00,0.00
1254,41.80,0.00,0.00,0.00,0.00
1255,41.83,0.00,0.00,0.00,0.00
